player_name,season,season_label,games,fga,fgm,fga3,fgm3,fg_pct,tp_pct,efg,three_rate,tpa_per_game,team_name
Darius Miller,2018,2018-19,82,487,216,358,147,0.44353182751540043,0.4106145251396648,0.5944558521560575,0.7351129363449692,4.365853658536586,New Orleans Pelicans
Darius Miller,2019,2019-20,69,484,189,364,133,0.390495867768595,0.36538461538461536,0.5278925619834711,0.7520661157024794,5.27536231884058,New Orleans Pelicans
Darius Miller,2021,2021-22,15,48,22,42,17,0.4583333333333333,0.40476190476190477,0.6354166666666666,0.875,2.8,Oklahoma City Thunder
Darrell Arthur,2013,2013-14,59,359,162,18,5,0.45125348189415043,0.2777777777777778,0.4582172701949861,0.05013927576601671,0.3050847457627119,Memphis Grizzlies
Darrell Arthur,2014,2014-15,66,410,162,64,24,0.3951219512195122,0.375,0.424390243902439,0.15609756097560976,0.9696969696969697,Denver Nuggets
Darrell Arthur,2015,2015-16,58,384,155,110,26,0.4036458333333333,0.23636363636363636,0.4375,0.2864583333333333,1.896551724137931,Denver Nuggets
Darrell Arthur,2016,2016-17,70,489,221,117,45,0.45194274028629855,0.38461538461538464,0.49795501022494887,0.2392638036809816,1.6714285714285715,Denver Nuggets
Darrell Arthur,2017,2017-18,40,215,95,117,53,0.4418604651162791,0.452991452991453,0.5651162790697675,0.5441860465116279,2.925,Denver Nuggets
Darrell Arthur,2018,2018-19,16,47,22,23,8,0.46808510638297873,0.34782608695652173,0.5531914893617021,0.48936170212765956,1.4375,Denver Nuggets
Darren Collison,2013,2013-14,81,724,341,136,48,0.47099447513812154,0.35294117647058826,0.5041436464088398,0.1878453038674033,1.6790123456790123,Dallas Mavericks
Darren Collison,2014,2014-15,80,693,324,188,71,0.4675324675324675,0.3776595744680851,0.5187590187590188,0.2712842712842713,2.35,Los Angeles Clippers
Darren Collison,2015,2015-16,45,550,260,161,60,0.4727272727272727,0.37267080745341613,0.5272727272727272,0.2927272727272727,3.577777777777778,Sacramento Kings
Darren Collison,2016,2016-17,74,776,377,217,87,0.48582474226804123,0.4009216589861751,0.541881443298969,0.27963917525773196,2.9324324324324325,Sacramento Kings
Darren Collison,2017,2017-18,68,714,340,175,73,0.47619047619047616,0.41714285714285715,0.5273109243697479,0.24509803921568626,2.573529411764706,Sacramento Kings
Darren Collison,2018,2018-19,69,638,316,205,96,0.4952978056426332,0.4682926829268293,0.5705329153605015,0.3213166144200627,2.971014492753623,Indiana Pacers
Darren Collison,2019,2019-20,76,659,308,194,79,0.4673748103186646,0.4072164948453608,0.5273141122913505,0.2943854324734446,2.5526315789473686,Indiana Pacers
Darren Collison,2022,2022-23,3,7,2,3,0,0.2857142857142857,0,0.2857142857142857,0.42857142857142855,1,Los Angeles Lakers
David Lee,2013,2013-14,79,1160,602,4,0,0.5189655172413793,0,0.5189655172413793,0.0034482758620689655,0.05063291139240506,Golden State Warriors
David Lee,2014,2014-15,69,981,513,1,0,0.5229357798165137,0,0.5229357798165137,0.0010193679918450561,0.014492753623188406,Golden State Warriors
David Lee,2015,2015-16,49,313,160,2,0,0.5111821086261981,0,0.5111821086261981,0.006389776357827476,0.04081632653061224,Golden State Warriors
David Lee,2016,2016-17,54,335,178,1,0,0.5313432835820896,0,0.5313432835820896,0.0029850746268656717,0.018518518518518517,Boston Celtics
David Lee,2017,2017-18,78,420,248,0,0,0.5904761904761905,NA,0.5904761904761905,0,0,San Antonio Spurs
David Nwaba,2017,2017-18,19,80,47,4,1,0.5875,0.25,0.59375,0.05,0.21052631578947367,Los Angeles Lakers
David Nwaba,2018,2018-19,69,423,202,52,18,0.47754137115839246,0.34615384615384615,0.4988179669030733,0.12293144208037825,0.7536231884057971,Chicago Bulls
David Nwaba,2019,2019-20,49,262,126,75,24,0.48091603053435117,0.32,0.5267175572519084,0.2862595419847328,1.530612244897959,Cleveland Cavaliers
David Nwaba,2020,2020-21,14,71,37,28,12,0.5211267605633803,0.42857142857142855,0.6056338028169014,0.39436619718309857,2,Brooklyn Nets
David Nwaba,2021,2021-22,29,218,106,63,17,0.48623853211009177,0.2698412698412698,0.5252293577981652,0.2889908256880734,2.1724137931034484,Houston Rockets
David Nwaba,2022,2022-23,42,176,85,49,15,0.48295454545454547,0.30612244897959184,0.5255681818181818,0.2784090909090909,1.1666666666666667,Houston Rockets
David West,2013,2013-14,73,1008,502,18,4,0.498015873015873,0.2222222222222222,0.5,0.017857142857142856,0.2465753424657534,Indiana Pacers
David West,2014,2014-15,80,939,458,15,4,0.48775292864749736,0.26666666666666666,0.4898828541001065,0.01597444089456869,0.1875,Indiana Pacers
David West,2015,2015-16,66,686,323,20,4,0.4708454810495627,0.2,0.4737609329446064,0.029154518950437316,0.30303030303030304,Indiana Pacers
David West,2016,2016-17,78,448,244,7,3,0.5446428571428571,0.42857142857142855,0.5479910714285714,0.015625,0.08974358974358974,San Antonio Spurs
David West,2017,2017-18,68,252,135,8,3,0.5357142857142857,0.375,0.5416666666666666,0.031746031746031744,0.11764705882352941,Golden State Warriors
David West,2018,2018-19,73,378,216,8,3,0.5714285714285714,0.375,0.5753968253968254,0.021164021164021163,0.1095890410958904,Golden State Warriors
Davion Mitchell,2022,2022-23,75,843,352,320,101,0.41755634638196915,0.315625,0.4774614472123369,0.37959667852906287,4.266666666666667,Sacramento Kings
Davion Mitchell,2023,2023-24,80,399,181,197,63,0.45363408521303256,0.3197969543147208,0.5325814536340853,0.49373433583959897,2.4625,Sacramento Kings
Davion Mitchell,2024,2024-25,68,323,146,158,57,0.4520123839009288,0.36075949367088606,0.5402476780185759,0.4891640866873065,2.323529411764706,Sacramento Kings
Davis Bertans,2017,2017-18,55,234,103,173,69,0.44017094017094016,0.3988439306358382,0.5876068376068376,0.7393162393162394,3.1454545454545455,San Antonio Spurs
Davis Bertans,2018,2018-19,68,366,161,252,94,0.43989071038251365,0.373015873015873,0.5683060109289617,0.6885245901639344,3.7058823529411766,San Antonio Spurs
Davis Bertans,2019,2019-20,76,453,204,338,145,0.4503311258278146,0.4289940828402367,0.6103752759381899,0.7461368653421634,4.447368421052632,San Antonio Spurs
Davis Bertans,2020,2020-21,54,610,265,472,200,0.4344262295081967,0.423728813559322,0.5983606557377049,0.7737704918032787,8.74074074074074,Washington Wizards
Davis Bertans,2021,2021-22,57,478,193,428,169,0.40376569037656906,0.39485981308411217,0.5805439330543933,0.895397489539749,7.508771929824562,Washington Wizards
Davis Bertans,2022,2022-23,55,275,99,230,77,0.36,0.3347826086956522,0.5,0.8363636363636363,4.181818181818182,Washington Wizards
Davis Bertans,2023,2023-24,43,160,69,141,55,0.43125,0.3900709219858156,0.603125,0.88125,3.2790697674418605,Dallas Mavericks
Davis Bertans,2024,2024-25,40,234,92,200,76,0.39316239316239315,0.38,0.5555555555555556,0.8547008547008547,5,Charlotte Hornets
De'Aaron Fox,2018,2018-19,73,797,328,153,47,0.411543287327478,0.30718954248366015,0.4410288582183187,0.191969887076537,2.095890410958904,Sacramento Kings
De'Aaron Fox,2019,2019-20,81,1102,505,232,86,0.45825771324863884,0.3706896551724138,0.49727767695099817,0.21052631578947367,2.8641975308641974,Sacramento Kings
De'Aaron Fox,2020,2020-21,51,815,391,185,54,0.47975460122699387,0.2918918918918919,0.5128834355828221,0.22699386503067484,3.627450980392157,Sacramento Kings
De'Aaron Fox,2021,2021-22,58,1110,529,320,103,0.4765765765765766,0.321875,0.522972972972973,0.2882882882882883,5.517241379310345,Sacramento Kings
De'Aaron Fox,2022,2022-23,59,1092,516,249,74,0.4725274725274725,0.2971887550200803,0.5064102564102564,0.22802197802197802,4.220338983050848,Sacramento Kings
De'Aaron Fox,2023,2023-24,73,1331,682,367,119,0.512396694214876,0.3242506811989101,0.5570999248685199,0.27573253193087904,5.027397260273973,Sacramento Kings
De'Aaron Fox,2024,2024-25,74,1549,720,580,214,0.4648160103292447,0.3689655172413793,0.5338928340865075,0.37443511943189156,7.837837837837838,Sacramento Kings
De'Andre Hunter,2020,2020-21,63,683,280,304,108,0.40995607613469986,0.35526315789473684,0.4890190336749634,0.445095168374817,4.825396825396825,Atlanta Hawks
De'Andre Hunter,2021,2021-22,23,248,120,95,31,0.4838709677419355,0.3263157894736842,0.5463709677419355,0.38306451612903225,4.130434782608695,Atlanta Hawks
De'Andre Hunter,2022,2022-23,53,575,254,195,74,0.44173913043478263,0.37948717948717947,0.5060869565217392,0.3391304347826087,3.6792452830188678,Atlanta Hawks
De'Andre Hunter,2023,2023-24,67,822,379,286,100,0.4610705596107056,0.34965034965034963,0.5218978102189781,0.34793187347931875,4.268656716417911,Atlanta Hawks
De'Andre Hunter,2024,2024-25,57,663,304,304,117,0.45852187028657615,0.3848684210526316,0.5467571644042232,0.45852187028657615,5.333333333333333,Atlanta Hawks
De'Anthony Melton,2019,2019-20,46,256,100,95,29,0.390625,0.30526315789473685,0.447265625,0.37109375,2.0652173913043477,Phoenix Suns
De'Anthony Melton,2020,2020-21,58,401,161,140,40,0.4014962593516209,0.2857142857142857,0.4513715710723192,0.3491271820448878,2.413793103448276,Memphis Grizzlies
De'Anthony Melton,2021,2021-22,52,393,172,211,87,0.43765903307888043,0.41232227488151657,0.5483460559796438,0.5368956743002544,4.0576923076923075,Memphis Grizzlies
De'Anthony Melton,2022,2022-23,73,695,281,372,139,0.40431654676258993,0.3736559139784946,0.50431654676259,0.5352517985611511,5.095890410958904,Memphis Grizzlies
De'Anthony Melton,2023,2023-24,77,651,277,403,157,0.4254992319508449,0.38957816377171217,0.5460829493087558,0.6190476190476191,5.233766233766234,Philadelphia 76ers
De'Anthony Melton,2024,2024-25,38,360,139,214,77,0.3861111111111111,0.3598130841121495,0.4930555555555556,0.5944444444444444,5.631578947368421,Philadelphia 76ers
DeAndre Jordan,2013,2013-14,80,488,314,0,0,0.6434426229508197,NA,0.6434426229508197,0,0,Los Angeles Clippers
DeAndre Jordan,2014,2014-15,81,515,348,0,0,0.6757281553398058,NA,0.6757281553398058,0,0,Los Angeles Clippers
DeAndre Jordan,2015,2015-16,82,534,379,4,1,0.7097378277153558,0.25,0.7106741573033708,0.00749063670411985,0.04878048780487805,Los Angeles Clippers
DeAndre Jordan,2016,2016-17,77,508,357,1,0,0.702755905511811,0,0.702755905511811,0.001968503937007874,0.012987012987012988,LA Clippers
DeAndre Jordan,2017,2017-18,81,577,412,2,0,0.7140381282495667,0,0.7140381282495667,0.0034662045060658577,0.024691358024691357,LA Clippers
DeAndre Jordan,2018,2018-19,77,578,373,0,0,0.6453287197231834,NA,0.6453287197231834,0,0,LA Clippers
DeAndre Jordan,2019,2019-20,69,446,286,0,0,0.6412556053811659,NA,0.6412556053811659,0,0,Dallas Mavericks
DeAndre Jordan,2020,2020-21,56,287,191,0,0,0.6655052264808362,NA,0.6655052264808362,0,0,Brooklyn Nets
DeAndre Jordan,2021,2021-22,56,249,190,1,0,0.7630522088353414,0,0.7630522088353414,0.004016064257028112,0.017857142857142856,Brooklyn Nets
DeAndre Jordan,2022,2022-23,43,143,92,0,0,0.6433566433566433,NA,0.6433566433566433,0,0,Los Angeles Lakers
DeAndre Jordan,2023,2023-24,37,115,88,1,1,0.7652173913043478,1,0.7695652173913043,0.008695652173913044,0.02702702702702703,Denver Nuggets
DeAndre Jordan,2024,2024-25,30,93,58,0,0,0.6236559139784946,NA,0.6236559139784946,0,0,Denver Nuggets
DeAndre' Bembry,2017,2017-18,30,98,47,18,1,0.47959183673469385,0.05555555555555555,0.4846938775510204,0.1836734693877551,0.6,Atlanta Hawks
DeAndre' Bembry,2018,2018-19,25,128,53,30,11,0.4140625,0.36666666666666664,0.45703125,0.234375,1.2,Atlanta Hawks
DeAndre' Bembry,2019,2019-20,82,616,275,173,50,0.44642857142857145,0.28901734104046245,0.487012987012987,0.28084415584415584,2.1097560975609757,Atlanta Hawks
DeAndre' Bembry,2020,2020-21,41,228,104,65,15,0.45614035087719296,0.23076923076923078,0.48903508771929827,0.2850877192982456,1.5853658536585367,Atlanta Hawks
DeAndre' Bembry,2021,2021-22,44,228,117,53,14,0.5131578947368421,0.2641509433962264,0.543859649122807,0.2324561403508772,1.2045454545454546,Toronto Raptors
DeAndre' Bembry,2022,2022-23,47,221,124,36,15,0.5610859728506787,0.4166666666666667,0.5950226244343891,0.16289592760180996,0.7659574468085106,Brooklyn Nets
DeMar DeRozan,2013,2013-14,82,1231,548,120,34,0.44516653127538586,0.2833333333333333,0.45897644191714054,0.09748172217709179,1.4634146341463414,Toronto Raptors
DeMar DeRozan,2014,2014-15,79,1407,604,210,64,0.4292821606254442,0.3047619047619048,0.4520255863539446,0.14925373134328357,2.6582278481012658,Toronto Raptors
DeMar DeRozan,2015,2015-16,60,990,409,88,25,0.4131313131313131,0.2840909090909091,0.4257575757575758,0.08888888888888889,1.4666666666666666,Toronto Raptors
DeMar DeRozan,2016,2016-17,78,1376,614,138,47,0.44622093023255816,0.34057971014492755,0.4632994186046512,0.1002906976744186,1.7692307692307692,Toronto Raptors
DeMar DeRozan,2017,2017-18,74,1545,721,124,33,0.4666666666666667,0.2661290322580645,0.4773462783171521,0.08025889967637541,1.6756756756756757,Toronto Raptors
DeMar DeRozan,2018,2018-19,80,1413,645,287,89,0.4564755838641189,0.31010452961672474,0.48796886058032557,0.20311394196744514,3.5875,Toronto Raptors
DeMar DeRozan,2019,2019-20,77,1313,631,45,7,0.4805788271134806,0.15555555555555556,0.48324447829398326,0.03427265803503427,0.5844155844155844,San Antonio Spurs
DeMar DeRozan,2020,2020-21,68,1049,557,35,9,0.5309818875119161,0.2571428571428571,0.5352716873212583,0.03336510962821735,0.5147058823529411,San Antonio Spurs
DeMar DeRozan,2021,2021-22,61,920,455,74,19,0.4945652173913043,0.25675675675675674,0.5048913043478261,0.08043478260869565,1.2131147540983607,San Antonio Spurs
DeMar DeRozan,2022,2022-23,76,1535,774,142,50,0.5042345276872964,0.352112676056338,0.5205211726384364,0.09250814332247558,1.868421052631579,Chicago Bulls
DeMar DeRozan,2023,2023-24,74,1303,657,142,46,0.5042210283960092,0.323943661971831,0.5218726016884113,0.10897927858787414,1.9189189189189189,Chicago Bulls
DeMar DeRozan,2024,2024-25,79,1355,650,225,75,0.4797047970479705,0.3333333333333333,0.507380073800738,0.16605166051660517,2.848101265822785,Chicago Bulls
DeMarcus Cousins,2013,2013-14,75,1036,482,22,4,0.46525096525096526,0.18181818181818182,0.4671814671814672,0.021235521235521235,0.29333333333333333,Sacramento Kings
DeMarcus Cousins,2014,2014-15,71,1191,591,7,0,0.49622166246851385,0,0.49622166246851385,0.005877413937867338,0.09859154929577464,Sacramento Kings
DeMarcus Cousins,2015,2015-16,59,1066,498,8,2,0.46716697936210133,0.25,0.46810506566604126,0.0075046904315197,0.13559322033898305,Sacramento Kings
DeMarcus Cousins,2016,2016-17,65,1332,601,210,70,0.4512012012012012,0.3333333333333333,0.4774774774774775,0.15765765765765766,3.230769230769231,Sacramento Kings
DeMarcus Cousins,2017,2017-18,72,1432,647,363,131,0.4518156424581006,0.3608815426997245,0.4975558659217877,0.2534916201117318,5.041666666666667,Sacramento Kings
DeMarcus Cousins,2018,2018-19,48,864,406,294,104,0.4699074074074074,0.35374149659863946,0.5300925925925926,0.3402777777777778,6.125,New Orleans Pelicans
DeMarcus Cousins,2019,2019-20,30,371,178,95,26,0.4797843665768194,0.2736842105263158,0.5148247978436657,0.2560646900269542,3.1666666666666665,Golden State Warriors
DeMarcus Cousins,2021,2021-22,41,305,130,135,47,0.4262295081967213,0.34814814814814815,0.5032786885245901,0.4426229508196721,3.292682926829268,Houston Rockets
DeMarcus Cousins,2022,2022-23,47,324,149,122,37,0.45987654320987653,0.30327868852459017,0.5169753086419753,0.3765432098765432,2.595744680851064,Denver Nuggets
DeMarre Carroll,2013,2013-14,63,324,149,70,20,0.45987654320987653,0.2857142857142857,0.49074074074074076,0.21604938271604937,1.1111111111111112,Utah Jazz
DeMarre Carroll,2014,2014-15,73,642,302,268,97,0.470404984423676,0.3619402985074627,0.5459501557632399,0.4174454828660436,3.671232876712329,Atlanta Hawks
DeMarre Carroll,2015,2015-16,70,653,318,304,120,0.4869831546707504,0.39473684210526316,0.5788667687595712,0.4655436447166922,4.3428571428571425,Atlanta Hawks
DeMarre Carroll,2016,2016-17,26,270,105,118,46,0.3888888888888889,0.3898305084745763,0.4740740740740741,0.43703703703703706,4.538461538461538,Toronto Raptors
DeMarre Carroll,2017,2017-18,72,548,220,318,109,0.40145985401459855,0.34276729559748426,0.5009124087591241,0.5802919708029197,4.416666666666667,Toronto Raptors
DeMarre Carroll,2018,2018-19,73,785,325,391,145,0.4140127388535032,0.37084398976982097,0.5063694267515924,0.4980891719745223,5.3561643835616435,Brooklyn Nets
DeMarre Carroll,2019,2019-20,67,575,227,310,106,0.3947826086956522,0.3419354838709677,0.48695652173913045,0.5391304347826087,4.626865671641791,Brooklyn Nets
DeMarre Carroll,2020,2020-21,21,66,25,33,8,0.3787878787878788,0.24242424242424243,0.4393939393939394,0.5,1.5714285714285714,Houston Rockets
Deandre Ayton,2019,2019-20,71,870,509,4,0,0.5850574712643678,0,0.5850574712643678,0.004597701149425287,0.056338028169014086,Phoenix Suns
Deandre Ayton,2020,2020-21,38,568,310,13,3,0.545774647887324,0.23076923076923078,0.5484154929577465,0.022887323943661973,0.34210526315789475,Phoenix Suns
Deandre Ayton,2021,2021-22,69,687,430,20,4,0.6259097525473072,0.2,0.62882096069869,0.02911208151382824,0.2898550724637681,Phoenix Suns
Deandre Ayton,2022,2022-23,58,697,442,19,7,0.6341463414634146,0.3684210526315789,0.639167862266858,0.027259684361549498,0.3275862068965517,Phoenix Suns
Deandre Ayton,2023,2023-24,67,887,522,24,7,0.588500563697858,0.2916666666666667,0.5924464487034949,0.02705749718151071,0.3582089552238806,Phoenix Suns
Deandre Ayton,2024,2024-25,55,749,427,10,1,0.5700934579439252,0.1,0.5707610146862483,0.01335113484646195,0.18181818181818182,Portland Trail Blazers
Dejounte Murray,2017,2017-18,31,116,50,23,9,0.43103448275862066,0.391304347826087,0.4698275862068966,0.19827586206896552,0.7419354838709677,San Antonio Spurs
Dejounte Murray,2018,2018-19,78,609,270,34,9,0.4433497536945813,0.2647058823529412,0.45073891625615764,0.05582922824302135,0.4358974358974359,San Antonio Spurs
Dejounte Murray,2020,2020-21,66,637,294,111,41,0.46153846153846156,0.36936936936936937,0.4937205651491366,0.17425431711145997,1.6818181818181819,San Antonio Spurs
Dejounte Murray,2021,2021-22,66,974,441,199,63,0.4527720739219713,0.3165829145728643,0.4851129363449692,0.20431211498973306,3.015151515151515,San Antonio Spurs
Dejounte Murray,2022,2022-23,68,1241,573,294,96,0.46172441579371476,0.32653061224489793,0.500402900886382,0.23690572119258663,4.323529411764706,San Antonio Spurs
Dejounte Murray,2023,2023-24,73,1319,612,387,133,0.46398786959818045,0.34366925064599485,0.5144048521607278,0.2934040940106141,5.301369863013699,Atlanta Hawks
Dejounte Murray,2024,2024-25,78,1463,672,554,201,0.45933014354066987,0.3628158844765343,0.5280246069719754,0.37867395762132605,7.102564102564102,Atlanta Hawks
Delon Wright,2016,2016-17,20,80,36,13,5,0.45,0.38461538461538464,0.48125,0.1625,0.65,Toronto Raptors
Delon Wright,2017,2017-18,24,116,49,30,10,0.4224137931034483,0.3333333333333333,0.46551724137931033,0.25862068965517243,1.25,Toronto Raptors
Delon Wright,2018,2018-19,68,432,201,153,56,0.4652777777777778,0.3660130718954248,0.5300925925925926,0.3541666666666667,2.25,Toronto Raptors
Delon Wright,2019,2019-20,73,558,242,168,50,0.4336917562724014,0.2976190476190476,0.478494623655914,0.3010752688172043,2.3013698630136985,Toronto Raptors
Delon Wright,2020,2020-21,71,411,190,127,47,0.46228710462287104,0.3700787401574803,0.5194647201946472,0.30900243309002434,1.7887323943661972,Dallas Mavericks
Delon Wright,2021,2021-22,62,518,240,172,64,0.46332046332046334,0.37209302325581395,0.525096525096525,0.33204633204633205,2.774193548387097,Detroit Pistons
Delon Wright,2022,2022-23,76,269,122,116,44,0.45353159851301117,0.3793103448275862,0.5353159851301115,0.4312267657992565,1.5263157894736843,Atlanta Hawks
Delon Wright,2023,2023-24,50,291,138,119,41,0.4742268041237113,0.3445378151260504,0.5446735395189003,0.40893470790378006,2.38,Washington Wizards
Delon Wright,2024,2024-25,45,188,74,68,25,0.39361702127659576,0.36764705882352944,0.4601063829787234,0.3617021276595745,1.511111111111111,Washington Wizards
Deni Avdija,2021,2021-22,53,312,130,168,53,0.4166666666666667,0.31547619047619047,0.5016025641025641,0.5384615384615384,3.169811320754717,Washington Wizards
Deni Avdija,2022,2022-23,81,579,250,259,82,0.4317789291882556,0.3166023166023166,0.5025906735751295,0.4473229706390328,3.197530864197531,Washington Wizards
Deni Avdija,2023,2023-24,76,579,253,232,69,0.4369602763385147,0.2974137931034483,0.49654576856649396,0.4006908462867012,3.0526315789473686,Washington Wizards
Deni Avdija,2024,2024-25,75,803,406,235,88,0.5056039850560399,0.37446808510638296,0.5603985056039851,0.29265255292652553,3.1333333333333333,Washington Wizards
Dennis Schroder,2014,2014-15,41,188,72,42,10,0.3829787234042553,0.23809523809523808,0.4095744680851064,0.22340425531914893,1.024390243902439,Atlanta Hawks
Dennis Schroder,2015,2015-16,76,665,284,148,52,0.4270676691729323,0.35135135135135137,0.46616541353383456,0.22255639097744362,1.9473684210526316,Atlanta Hawks
Dennis Schroder,2016,2016-17,80,781,329,239,77,0.4212548015364917,0.32217573221757323,0.470550576184379,0.3060179257362356,2.9875,Atlanta Hawks
Dennis Schroder,2017,2017-18,79,1213,548,293,100,0.4517724649629019,0.3412969283276451,0.49299258037922505,0.24154987633965375,3.7088607594936707,Atlanta Hawks
Dennis Schroder,2018,2018-19,67,1146,500,262,76,0.4363001745200698,0.2900763358778626,0.4694589877835951,0.2286212914485166,3.91044776119403,Atlanta Hawks
Dennis Schroder,2019,2019-20,79,1104,457,364,124,0.41394927536231885,0.34065934065934067,0.4701086956521739,0.32971014492753625,4.6075949367088604,Oklahoma City Thunder
Dennis Schroder,2020,2020-21,65,965,453,325,125,0.4694300518134715,0.38461538461538464,0.5341968911917099,0.33678756476683935,5,Oklahoma City Thunder
Dennis Schroder,2021,2021-22,61,760,332,212,71,0.4368421052631579,0.33490566037735847,0.48355263157894735,0.2789473684210526,3.4754098360655736,Los Angeles Lakers
Dennis Schroder,2022,2022-23,64,724,312,250,86,0.430939226519337,0.344,0.4903314917127072,0.3453038674033149,3.90625,Boston Celtics
Dennis Schroder,2023,2023-24,66,650,270,225,74,0.4153846153846154,0.3288888888888889,0.4723076923076923,0.34615384615384615,3.409090909090909,Los Angeles Lakers
Dennis Schroder,2024,2024-25,80,927,403,368,138,0.43473570658036675,0.375,0.5091693635382956,0.3969795037756203,4.6,Toronto Raptors
Dennis Smith Jr.,2018,2018-19,69,1024,404,339,106,0.39453125,0.31268436578171094,0.4462890625,0.3310546875,4.913043478260869,Dallas Mavericks
Dennis Smith Jr.,2019,2019-20,53,650,278,208,67,0.4276923076923077,0.32211538461538464,0.47923076923076924,0.32,3.9245283018867925,Dallas Mavericks
Dennis Smith Jr.,2020,2020-21,34,211,72,54,16,0.3412322274881517,0.2962962962962963,0.3791469194312796,0.2559241706161137,1.588235294117647,New York Knicks
Dennis Smith Jr.,2021,2021-22,23,145,58,58,19,0.4,0.3275862068965517,0.46551724137931033,0.4,2.5217391304347827,Detroit Pistons
Dennis Smith Jr.,2022,2022-23,34,189,79,27,6,0.41798941798941797,0.2222222222222222,0.43386243386243384,0.14285714285714285,0.7941176470588235,Portland Trail Blazers
Dennis Smith Jr.,2023,2023-24,54,452,186,111,24,0.41150442477876104,0.21621621621621623,0.43805309734513276,0.24557522123893805,2.0555555555555554,Charlotte Hornets
Dennis Smith Jr.,2024,2024-25,56,338,147,109,32,0.4349112426035503,0.29357798165137616,0.4822485207100592,0.3224852071005917,1.9464285714285714,Brooklyn Nets
Denzel Valentine,2017,2017-18,52,288,102,208,73,0.3541666666666667,0.35096153846153844,0.4809027777777778,0.7222222222222222,4,Chicago Bulls
Denzel Valentine,2018,2018-19,77,721,301,370,143,0.4174757281553398,0.3864864864864865,0.5166435506241331,0.5131761442441054,4.805194805194805,Chicago Bulls
Denzel Valentine,2020,2020-21,34,237,97,137,46,0.4092827004219409,0.3357664233576642,0.5063291139240507,0.5780590717299579,4.029411764705882,Chicago Bulls
Denzel Valentine,2021,2021-22,60,416,155,242,80,0.37259615384615385,0.3305785123966942,0.46875,0.5817307692307693,4.033333333333333,Chicago Bulls
Denzel Valentine,2022,2022-23,18,66,25,47,19,0.3787878787878788,0.40425531914893614,0.5227272727272727,0.7121212121212122,2.611111111111111,Cleveland Cavaliers
Deron Williams,2013,2013-14,78,1124,495,447,169,0.4403914590747331,0.378076062639821,0.5155693950177936,0.39768683274021355,5.730769230769231,Brooklyn Nets
Deron Williams,2014,2014-15,64,716,322,268,98,0.44972067039106145,0.3656716417910448,0.5181564245810056,0.3743016759776536,4.1875,Brooklyn Nets
Deron Williams,2015,2015-16,68,771,298,237,87,0.3865110246433204,0.3670886075949367,0.44293125810635536,0.30739299610894943,3.485294117647059,Brooklyn Nets
Deron Williams,2016,2016-17,65,775,321,282,97,0.41419354838709677,0.34397163120567376,0.47677419354838707,0.3638709677419355,4.338461538461538,Dallas Mavericks
Deron Williams,2017,2017-18,64,600,263,234,85,0.43833333333333335,0.36324786324786323,0.5091666666666667,0.39,3.65625,Dallas Mavericks
Derrick Favors,2013,2013-14,77,568,274,5,0,0.4823943661971831,0,0.4823943661971831,0.008802816901408451,0.06493506493506493,Utah Jazz
Derrick Favors,2014,2014-15,73,747,390,1,0,0.5220883534136547,0,0.5220883534136547,0.0013386880856760374,0.0136986301369863,Utah Jazz
Derrick Favors,2015,2015-16,74,918,482,6,1,0.5250544662309368,0.16666666666666666,0.525599128540305,0.006535947712418301,0.08108108108108109,Utah Jazz
Derrick Favors,2016,2016-17,62,811,418,4,0,0.5154130702836005,0,0.5154130702836005,0.004932182490752158,0.06451612903225806,Utah Jazz
Derrick Favors,2017,2017-18,50,417,203,10,3,0.486810551558753,0.3,0.4904076738609113,0.023980815347721823,0.2,Utah Jazz
Derrick Favors,2018,2018-19,77,702,395,63,14,0.5626780626780626,0.2222222222222222,0.5726495726495726,0.08974358974358974,0.8181818181818182,Utah Jazz
Derrick Favors,2019,2019-20,75,619,363,78,17,0.5864297253634895,0.21794871794871795,0.6001615508885298,0.1260096930533118,1.04,Utah Jazz
Derrick Favors,2020,2020-21,51,339,209,7,1,0.616519174041298,0.14285714285714285,0.6179941002949852,0.02064896755162242,0.13725490196078433,New Orleans Pelicans
Derrick Favors,2021,2021-22,67,243,155,2,0,0.6378600823045267,0,0.6378600823045267,0.00823045267489712,0.029850746268656716,Utah Jazz
Derrick Favors,2022,2022-23,37,182,94,16,2,0.5164835164835165,0.125,0.521978021978022,0.08791208791208792,0.43243243243243246,Oklahoma City Thunder
Derrick Jones Jr.,2017,2017-18,27,121,68,11,3,0.5619834710743802,0.2727272727272727,0.5743801652892562,0.09090909090909091,0.4074074074074074,Phoenix Suns
Derrick Jones Jr.,2018,2018-19,16,53,21,18,3,0.39622641509433965,0.16666666666666666,0.42452830188679247,0.33962264150943394,1.125,Miami Heat
Derrick Jones Jr.,2019,2019-20,58,324,160,91,28,0.49382716049382713,0.3076923076923077,0.5370370370370371,0.2808641975308642,1.5689655172413792,Miami Heat
Derrick Jones Jr.,2020,2020-21,56,349,184,132,37,0.5272206303724928,0.2803030303030303,0.5802292263610315,0.37822349570200575,2.357142857142857,Miami Heat
Derrick Jones Jr.,2021,2021-22,56,304,147,136,43,0.48355263157894735,0.3161764705882353,0.5542763157894737,0.4473684210526316,2.4285714285714284,Portland Trail Blazers
